[]
Data for benchmarking generated
Benchmarking completed
Ordered Positives Generator
Ordered Pair Select  
List A size:        1000 	 List B size:        1000
         0.004896300 ; 0.00007 ; 0.953
         0.004869800 ; 0.00006 ; 0.948
         0.004862700 ; 0.00005 ; 0.947
         0.005956000 ; 0.00269 ; 1.160
         0.005312400 ; 0.00032 ; 1.034
         0.005151400 ; 0.00041 ; 1.003
         0.005310500 ; 0.00052 ; 1.034
         0.005209600 ; 0.00060 ; 1.014
         0.005073600 ; 0.00029 ; 0.988
         0.005020600 ; 0.00020 ; 0.978
List A size:         500 	 List B size:         500
         0.001032500 ; 0.00002 ; 0.836
         0.001044900 ; 0.00003 ; 0.846
         0.001108200 ; 0.00007 ; 0.897
         0.001050700 ; 0.00003 ; 0.851
         0.001079500 ; 0.00008 ; 0.874
         0.001171000 ; 0.00019 ; 0.948
         0.001120500 ; 0.00014 ; 0.907
         0.001115600 ; 0.00009 ; 0.903
         0.001179300 ; 0.00020 ; 0.955
         0.001235200 ; 0.00026 ; 1.000
         0.001065000 ; 0.00006 ; 0.862
         0.001162500 ; 0.00015 ; 0.941
         0.001094000 ; 0.00008 ; 0.886
         0.001064100 ; 0.00005 ; 0.861
         0.001097800 ; 0.00008 ; 0.889
         0.001168000 ; 0.00016 ; 0.946
         0.001057700 ; 0.00003 ; 0.856
         0.001102600 ; 0.00007 ; 0.893
